Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4989302;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;180,790909794697
4989302;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;08;180,790909794697
4989302;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;08;180,790909794697
4989302;1;9;1;1; ; ;2; ; ;1;2; ; ;1; ;08;180,790909794697
4989302;1;10;1;1; ; ;2; ; ;1;2; ; ;1; ;08;180,790909794697
4989302;1;11;1;1; ; ;2; ; ;1;2; ; ;1; ;08;180,790909794697
4989302;1;12;1;1; ; ;2; ; ;1;2; ; ;1; ;08;180,790909794697
4989302;2;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;180,790909794697
4989302;2;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;180,790909794697
4989302;2;3;2;2;23; ;2; ; ;1;2; ; ;1; ;08;180,790909794697
4989302;2;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;180,790909794697
4989302;2;5;2;2;70; ;3;70; ;1;2; ; ;1; ;08;180,790909794697
4989314;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;166,752064179286
4989315;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;154,660383835494
4989315;1;2;2;2;8; ;2; ; ;1;2; ; ;1; ;08;154,660383835494
4989315;1;3;2;2;8; ;2; ; ;1;2; ; ;1; ;08;154,660383835494
4989362;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989362;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989362;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989362;1;4;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989363;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;97,6854506650227
4989364;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989364;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989364;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989364;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989365;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989365;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989366;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;93,8876290394667
4989366;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;93,8876290394667
4989366;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;93,8876290394667
4989366;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;93,8876290394667
4989367;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989367;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989367;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;114,240250696384
4989367;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;08;114,240250696384
4989368;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989368;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989368;1;3;2;2;27; ;1; ; ; ;2; ; ;2;8;08;114,240250696384
4989368;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;114,240250696384
4989368;1;5;2;2;27; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989368;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;08;114,240250696384
4989369;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989369;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989369;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989369;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989369;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989369;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;08;28,5600626740959
4989369;1;7;1;1; ; ;1; ; ; ;2; ; ;1; ;08;28,5600626740959
4989371;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989371;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989372;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989373;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989373;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989376;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989377;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989378;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989379;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989379;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989379;1;3;1;1; ; ;1; ; ; ;1; ; ; ; ;08;114,240250696384
4989380;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;35,0282356332059
4989380;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;35,0282356332059
4989380;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;35,0282356332059
4989380;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;35,0282356332059
4989380;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;35,0282356332059
4989380;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;35,0282356332059
4989381;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989382;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989382;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989382;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989382;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989382;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989382;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;08;114,240250696384
4989382;1;7;1;1; ; ;1; ; ; ;2; ; ;1; ;08;114,240250696384
4989383;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989383;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989383;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989383;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;28,5600626740959
4989383;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989383;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989384;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989384;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989385;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989385;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989385;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989385;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989385;1;5;2;2;5; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989385;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989386;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989386;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989386;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989386;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989387;1;1;2;2;63; ;3;11; ;1;2; ; ;1; ;08;114,240250696384
4989387;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;08;114,240250696384
4989387;1;3;2;2;5; ;3;5; ;1;3;5; ;1; ;08;114,240250696384
4989388;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989388;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989389;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989389;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989392;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;53,3223037226357
4989392;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;53,3223037226357
4989392;1;3;2;2;27; ;1; ; ; ;2; ; ;1; ;08;53,3223037226357
4989393;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989393;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989393;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989393;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;114,240250696384
4989394;1;1;2;1; ; ;4; ;3; ;2; ; ;1; ;08;114,240250696384
4989394;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;08;114,240250696384
4989394;1;3;2;1; ; ;4; ;3; ;2; ; ;1; ;08;114,240250696384
4989394;1;4;2;3; ;3;4; ;3; ;2; ; ;1; ;08;114,240250696384
4989394;1;5;2;3; ;3;4; ;3; ;2; ; ;1; ;08;114,240250696384
4989394;1;6;2;3; ;3;4; ;3; ;2; ; ;1; ;08;114,240250696384
4989394;1;7;2;3; ;3;1; ; ; ;2; ; ;1; ;08;114,240250696384
4989395;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989395;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989395;1;3;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989395;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989395;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989395;1;6;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989395;1;7;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989395;1;8;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989395;1;9;1;1; ; ;1; ; ; ;2; ; ;1; ;08;28,5600626740959
4989395;1;10;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989396;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989396;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989396;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;28,5600626740959
4989397;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989397;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989398;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989398;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989398;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;114,240250696384
4989398;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989398;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989398;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989398;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989398;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989399;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989399;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989399;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;114,240250696384
4989399;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;114,240250696384
4989400;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989400;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989400;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989400;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989401;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989401;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989401;1;3;2;2;5; ;1; ; ; ;2; ; ;1; ;08;28,5600626740959
4989404;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989404;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989404;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;114,240250696384
4989405;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989405;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989405;1;3;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989405;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989407;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989407;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989407;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989407;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989407;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;08;114,240250696384
4989407;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;08;114,240250696384
4989408;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989408;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989408;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989409;1;1;2;2;27; ;3;11; ;1;2; ; ;1; ;08;114,240250696384
4989409;1;2;1;1; ; ;3;11; ;1;2; ; ;1; ;08;114,240250696384
4989409;1;3;2;2;27; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989409;1;4;2;2;11; ;3;11; ;1;2; ; ;1; ;08;114,240250696384
4989409;1;5;2;2;11; ;3;11; ;1;2; ; ;1; ;08;114,240250696384
4989409;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;08;114,240250696384
4989410;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989411;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;68,2557539618924
4989411;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;68,2557539618924
4989412;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989412;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989413;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989413;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989413;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989413;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;28,5600626740959
4989414;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989414;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989415;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989415;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989415;1;3;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989415;1;4;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989416;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989416;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989416;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989416;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989416;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989416;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989417;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989418;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989418;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989418;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989418;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989418;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989418;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;08;114,240250696384
4989419;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989419;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989420;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989420;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989420;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989420;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989420;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989420;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989420;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989420;1;8;2;1; ; ;3;27; ;1;2; ; ;1; ;08;114,240250696384
4989420;1;9;2;1; ; ;3;27; ;1;2; ; ;1; ;08;114,240250696384
4989420;1;10;2;2;27; ;3;27; ;1;2; ; ;1; ;08;114,240250696384
4989420;1;11;2;2;27; ;3;27; ;1;2; ; ;1; ;08;114,240250696384
4989420;1;12;2;2;27; ;3;27; ;1;2; ; ;1; ;08;114,240250696384
4989421;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;68,2557539618924
4989421;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;68,2557539618924
4989422;1;1;2;2;27; ;3;27; ;2;2; ; ;1; ;08;114,240250696384
4989422;1;2;2;2;27; ;3;27; ;2;2; ; ;1; ;08;114,240250696384
4989422;1;3;2;2;27; ;3;27; ;2;2; ; ;1; ;08;114,240250696384
4989422;1;4;2;2;27; ;3;27; ;2;2; ; ;1; ;08;114,240250696384
4989422;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;08;114,240250696384
4989423;1;1;2;2;27; ;3;27; ;1;2; ; ;1; ;08;28,5600626740959
4989423;1;2;2;2;27; ;3;27; ;1;2; ; ;1; ;08;28,5600626740959
4989423;1;3;2;2;27; ;3;27; ;1;2; ; ;1; ;08;28,5600626740959
4989424;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989424;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989424;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989425;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;93,8876290394667
4989425;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;93,8876290394667
4989425;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;08;93,8876290394667
4989425;1;4;1;2;5; ;1; ; ; ;2; ; ;1; ;08;93,8876290394667
4989426;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989426;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989426;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989426;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989427;1;1;2;2;76; ;3;76; ;1;2; ; ;1; ;08;76,1601671309223
4989428;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;97,6854506650227
4989429;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;65,4280064488834
4989429;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;65,4280064488834
4989429;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;08;65,4280064488834
4989430;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989430;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989431;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989431;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989431;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989431;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;28,5600626740959
4989431;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989431;1;6;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989432;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;19,0400417827306
4989432;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;19,0400417827306
4989432;1;3;2;2;27; ;2; ; ;1;2; ; ;1; ;08;19,0400417827306
4989432;1;4;2;2;27; ;2; ; ;1;2; ; ;1; ;08;19,0400417827306
4989432;1;5;2;2;5; ;2; ; ;1;2; ; ;1; ;08;19,0400417827306
4989432;1;6;2;2;5; ;2; ; ;1;2; ; ;1; ;08;19,0400417827306
4989433;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989433;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989433;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989433;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989433;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989433;1;6;1;1; ; ;1; ; ; ;1; ; ; ; ;08;28,5600626740959
4989434;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989434;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989434;1;3;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989434;1;4;2;2;27; ;3;27; ;1;2; ; ;1; ;08;28,5600626740959
4989434;1;5;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989434;1;6;2;2;27; ;3;27; ;1;2; ; ;1; ;08;28,5600626740959
4989435;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989435;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989435;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989436;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989437;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;68,2557539618924
4989437;1;2;1;2;27; ;2; ; ;1;2; ; ;1; ;08;68,2557539618924
4989438;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989439;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989439;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989440;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;93,8876290394667
4989440;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;93,8876290394667
4989440;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;93,8876290394667
4989440;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;93,8876290394667
4989441;1;1;1;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989441;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989441;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989441;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989442;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989442;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989442;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989443;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989443;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989443;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989443;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989444;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989444;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989444;1;3;2;2;27; ;3;27; ;1;2; ; ;1; ;08;28,5600626740959
4989445;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989445;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989446;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989446;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989446;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989447;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989447;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989447;1;3;2;2;27; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989449;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989449;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989449;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;28,5600626740959
4989450;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;93,8876290394667
4989450;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;93,8876290394667
4989450;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;08;93,8876290394667
4989450;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;93,8876290394667
4989451;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;19,0400417827306
4989451;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;08;19,0400417827306
4989451;1;3;2;2;5; ;3;5; ;1;2; ; ;1; ;08;19,0400417827306
4989452;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989452;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;28,5600626740959
4989453;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;76,1601671309223
4989453;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;08;76,1601671309223
4989453;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;08;76,1601671309223
4989453;1;4;2;2;66; ;2; ; ;1;2; ; ;1; ;08;76,1601671309223
4989453;1;5;2;2;25; ;2; ; ;1;2; ; ;1; ;08;76,1601671309223
4989453;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;76,1601671309223
4989453;1;7;1;1; ; ;1; ; ; ;1; ; ; ; ;08;76,1601671309223
4989455;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
4989455;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;114,240250696384
